Pays;Adresse;Ville;Région;Gare - code uic;Gare;Type de point de vente;CodePostal;CB;Espèces;Chèque
FRANCE;GARE CHAVILLE-VELIZY - 78220  VIROFLAY PLACE DE VERDUN;VIROFLAY;ILE DE FRANCE;87393173;CHAVILLE VELIZY;Poste de vente guichet;78220;Oui;Oui;Oui
FRANCE;PLACE DES DEPORTES;LE BOURGET;ILE DE FRANCE;87697359;LE BOURGET T11;Poste de vente guichet;93350;Oui;Oui;Oui
FRANCE;29 RUE ANATOLE FRANCE;CHAVILLE;ILE DE FRANCE;87393207;CHAVILLE RIVE GAUCHE;Poste de vente guichet;92370;Oui;Oui;Oui
FRANCE;PL DE LA DEFENSE;NANTERRE;ILE DE FRANCE;87722041;DIR. DES VOYAGES EN GROUPE;Poste de vente guichet;92000;Oui;Oui;Oui
FRANCE;"PLACE DE LA GARE
ALLÉE DES PLATANES";PERRAY-EN-YVELINES;ILE DE FRANCE;87393298;LE PERRAY;Poste de vente guichet;78610;Oui;Oui;Oui
FRANCE;19 RUE DE L'AVALASSE;ROUEN;NORMANDIE;87205922;CTR RELATION CLIENTELE ROUEN;Poste de vente guichet;76000;Oui;Oui;Oui
FRANCE;MASSY PALAISEAU P GARE;MASSY;ILE DE FRANCE;87393579;MASSY PALAISEAU;Poste de vente guichet;91300;Oui;Oui;Oui
FRANCE;PLACE BERNARD TISSOT;ROUEN;NORMANDIE;87411017;ROUEN RIVE DROITE;Poste de vente guichet;76000;Oui;Oui;Oui
FRANCE;GARE SNCF - 78640  NEAUPHLE LE CHATEAU PLACE DE LA GARE;VILLIERS-SAINT-FRÉDÉRIC;ILE DE FRANCE;87393884;VILLIERS NEAUPHLE PONTCHARTRAI;Poste de vente guichet;78640;Oui;Oui;Oui
FRANCE;PLACE DE LA GARE PLACE DE LA GARE;YVETOT;NORMANDIE;87413385;YVETOT;Poste de vente guichet;76190;Oui;Oui;Oui
FRANCE;PLACE LOUIS VALTOU;MÉRÉ;ILE DE FRANCE;87393892;MONTFORT L'AMAURY MERE;Poste de vente guichet;78490;Oui;Oui;Oui
FRANCE;PLACE DE LA GARE;MONTIVILLIERS;NORMANDIE;87413724;MONTIVILLIERS;Automates TER;76290;Oui;Oui;Non
FRANCE;PL DE LA GARE;EVRY;ILE DE FRANCE;87405480;EVRY COURCOURONNES VFE;Automates TGV-Intercités;91000;Oui;Non;Non
FRANCE;GARE SNCF - 76200  DIEPPE BOULEVARD CLÉMENCEAU;DIEPPE;NORMANDIE;87415018;DIEPPE;Automates TGV-Intercités;76200;Oui;Non;Non
FRANCE;1 PL JEAN MOULIN;MAISONS ALFORT;ILE DE FRANCE;87405506;MAISONS ALFORT VFE;Automates TGV-Intercités;94700;Oui;Non;Non
FRANCE;PLACE DE LA GARE;VERNON;NORMANDIE;87415604;VERNON - GIVERNY;Poste de vente guichet;27200;Oui;Oui;Oui
FRANCE;5 PL DU 8 MAI 1945;CLICHY LEVALLOIS;ILE DE FRANCE;87414128;CLICHY LEVALLOIS SNCF VOYAGES;Automates TGV-Intercités;92210;Oui;Non;Non
FRANCE;RUE DE LA GARE RUE DE LA GARE;VAL D'HAZEY;NORMANDIE;87415620;GAILLON AUBEVOYE;Automates TER;27940;Oui;Non;Non
FRANCE;PL DE LA GARE;VILLEPINTE;ILE DE FRANCE;87417550;ATLB VERT GALANT;Poste de vente guichet;93420;Oui;Oui;Oui
FRANCE;15, PLACE DE LA GARE;CAEN;NORMANDIE;87444000;CAEN;Automates TER;14000;Oui;Oui;Non
FRANCE;PL DE L EUROPE;NOGENT LE PERREUX;ILE DE FRANCE;87422014;NOGENT LE PERREUX VFE;Automates TGV-Intercités;94130;Oui;Non;Non
FRANCE;15, PLACE DE LA GARE;CAEN;NORMANDIE;87444000;CAEN;Poste de vente guichet;14000;Oui;Oui;Oui
FRANCE;PL D'AURIBAULT;EMERAINVILLE PONTAULT;ILE DE FRANCE;87422048;EMERAINVILLE GUICHET  VFE;Automates TGV-Intercités;77184;Oui;Non;Non
FRANCE;RUE DE LA GARE RUE DE LA GARE;SERQUIGNY;NORMANDIE;87444315;SERQUIGNY;Automates TER;27470;Oui;Non;Non
FRANCE;1   PL DU GENERAL LECLERC;VILLIERS LE BEL;ILE DE FRANCE;87424994;VILLIER. LE BEL GON.GUICHE.VFE;Automates TGV-Intercités;95400;Oui;Non;Non
FRANCE;RUE DE LA GARE RUE DE LA GARE;SERQUIGNY;NORMANDIE;87444315;SERQUIGNY;Poste de vente guichet;27470;Oui;Oui;Oui
FRANCE;RUE DU CHEVALERET;PARIS;ILE DE FRANCE;87426213;BIBLIO F MITTERAND VFE;Automates TGV-Intercités;75113;Oui;Non;Non
FRANCE;GARE, 14130 PONT L EVEQUE RUE DE LA GARE;PONT-L'ÉVÊQUE;NORMANDIE;87444349;PONT L'EVEQUE;Poste de vente guichet;14130;Oui;Oui;Oui
FRANCE;52 RUE DES VIGNES;PARIS;ILE DE FRANCE;87426221;BOULAINVILLIERS VFE;Automates TGV-Intercités;75016;Oui;Non;Non
FRANCE;GARE SNCF - 14800  DEAUVILLE;DEAUVILLE;NORMANDIE;87444372;TROUVILLE - DEAUVILLE;Automates TGV-Intercités;14800;Oui;Non;Non
FRANCE;GARE SNCF;LA VERRIERE;ILE DE FRANCE;87426437;LA VERRIERE VFE;Automates TGV-Intercités;78320;Oui;Non;Non
FRANCE;GARE SNCF - 61200  ARGENTAN PLACE PIERRE SÉMARD;ARGENTAN;NORMANDIE;87444539;ARGENTAN;Poste de vente guichet;61200;Oui;Oui;Oui
FRANCE;1 PLCE FERNAND PRUD HOMME;RAMBOUILLET;ILE DE FRANCE;87426510;RAMBOUILLET VFE;Automates TGV-Intercités;78120;Oui;Non;Non
FRANCE;57 RUE DU GÉNÉRAL DE GAULLE;AIGLE;NORMANDIE;87444638;L'AIGLE;Automates TER;61300;Oui;Oui;Non
FRANCE;5 AVENUE DU GÉNÉRAL DE GAULLE;VERSAILLES;ILE DE FRANCE;87426700;VERSAILLES RG VFE;Automates TGV-Intercités;78000;Oui;Non;Non
FRANCE;PLACE DE LA GARE PLACE DE LA GARE;SAINT-LÔ;NORMANDIE;87447003;ST LO;Poste de vente guichet;50000;Oui;Oui;Oui
FRANCE;7 RUE DU COTENTIN;PARIS;ILE DE FRANCE;87427666;PARIS MONTPAR VAUGIRARD AUTOMA;Automates TER;75015;Oui;Non;Non
FRANCE;FOLLIGNY GARE;FOLLIGNY;NORMANDIE;87447649;FOLLIGNY;Automates TER;50320;Oui;Oui;Non
FRANCE;10 PL DU 11 NOVEMBRE 1918;PARIS;ILE DE FRANCE;87429043;NEV ALSACE;Automates TGV-Intercités;75010;Oui;Non;Non
FRANCE;GARE SNCF - 50400  GRANVILLE PLACE PIERRE SEMARD;GRANVILLE;NORMANDIE;87447680;GRANVILLE;Poste de vente guichet;50400;Oui;Oui;Oui
FRANCE;10 PL DU 11 NOVEMBRE 1918;PARIS;ILE DE FRANCE;87429043;NEV ALSACE;Poste de vente guichet;75010;Oui;Oui;Oui
FRANCE;ROUTE D AVRANCHES ROUTE D'AVRANCHES;VILLEDIEU-LES-POÊLES-ROUFFIGNY;NORMANDIE;87447698;VILLEDIEU LES POELES;Automates TER;50800;Oui;Oui;Non
FRANCE;PLACE DU 11 NOVEMBRE 1918;PARIS;ILE DE FRANCE;87436121;FORMATION EEV PARIS EST;Poste de vente guichet;75475;Oui;Oui;Oui
FRANCE;GARE SNCF - 61100  FLERS RUE NATIONALE;FLERS;NORMANDIE;87448001;FLERS;Automates TER;61100;Oui;Oui;Non
FRANCE;29 RUE ANATOLE FRANCE;CHAVILLE;ILE DE FRANCE;87461392;CHAVILLE RG VFE;Automates TGV-Intercités;92370;Oui;Non;Non
FRANCE;GARE SNCF - 61100  FLERS RUE NATIONALE;FLERS;NORMANDIE;87448001;FLERS;Automates TGV-Intercités;61100;Oui;Non;Non
FRANCE;PLACE DE LA GARE;MAROLLES-EN-HUREPOIX;ILE DE FRANCE;87545186;MAROLLES EN HUREPOIX;Poste de vente guichet;91630;Oui;Oui;Oui
FRANCE;0;0;NORMANDIE;87461632;ESPACE BILL TER HTE NORMANDIE;Poste de vente guichet;0;Oui;Oui;Oui
FRANCE;PLACE DE LA GARE;BRÉTIGNY-SUR-ORGE;ILE DE FRANCE;87545194;BRETIGNY;Poste de vente guichet;91220;Oui;Oui;Oui
FRANCE;PLACE DE LA GARE;PONTORSON;NORMANDIE;87478263;PONTORSON MONT ST MICHEL;Poste de vente guichet;50170;Oui;Oui;Oui
FRANCE;GARE SNCF - 91240  ST MICHEL SUR ORGE RUE ANATOLE FRANCE;SAINT-MICHEL-SUR-ORGE;ILE DE FRANCE;87545202;ST MICHEL SUR ORGE;Poste de vente guichet;91240;Oui;Oui;Oui
FRANCE;73 SQ DE MARTAINVILLE;ROUEN;NORMANDIE;87602383;INTEROPERABILITE H-NORM RECETT;Poste de vente guichet;76000;Oui;Oui;Oui
FRANCE;PLACE BANETTE ET PLANCHON;JUVISY-SUR-ORGE;ILE DE FRANCE;87545244;JUVISY;Poste de vente guichet;91260;Oui;Oui;Oui
FRANCE;PLACE DE LA GARE;VIRE;NORMANDIE;87728600;BA VIRE;Poste de vente guichet;14500;Oui;Oui;Oui
FRANCE;PLACE LENINE  94077  VILLENEUVE-LE-ROI PLACE DE LA GARE;VILLENEUVE-LE-ROI;ILE DE FRANCE;87545277;VILLENEUVE LE ROI;Poste de vente guichet;94290;Oui;Oui;Oui
FRANCE;39 RUE D'ARMAGNAC;BORDEAUX;NOUVELLE AQUITAINE;87011023;COTA GARE;Automates TGV-Intercités;33800;Oui;Non;Non
FRANCE;RUE ARISTIDE BRIAND  91021  ARPAJON;ARPAJON;ILE DE FRANCE;87545467;ARPAJON;Poste de vente guichet;91290;Oui;Oui;Oui
FRANCE;39 RUE D'ARMAGNAC;BORDEAUX;NOUVELLE AQUITAINE;87011023;COTA GARE;Libre-Service Assisté;33800;Oui;Non;Non
FRANCE;85 QUAI D'AUSTERLITZ;PARIS;ILE DE FRANCE;87547000;PARIS AUSTERLITZ;Poste de vente guichet;75013;Oui;Oui;Oui
FRANCE;BOULEVARD PONT ACHARD;POITIERS;NOUVELLE AQUITAINE;87187146;LIGNE DIRECTE POITIERS;Poste de vente guichet;86000;Oui;Oui;Oui
FRANCE;17 T CHEMIN DE VAUGIRART;PARIS;ILE DE FRANCE;87579979;PARIS PMP ESP VENTE ATLANTIQUE;Poste de vente guichet;75015;Oui;Oui;Oui
FRANCE;PARVIS LOUIS ARMAND;BORDEAUX;NOUVELLE AQUITAINE;87319830;UFV BORDEAUX;Poste de vente guichet;33080;Oui;Oui;Oui
FRANCE;"RUE GASTON TESSIER
GARE ROSA PARKS LIGNE E";PARIS;ILE DE FRANCE;87654798;ROSA PARKS;Poste de vente guichet;75019;Oui;Oui;Oui
FRANCE;CHASSENEUIL DU POITOU  A  ENTRE LES CHEMINS RUE DU 21° SIÈCLE;CHASSENEUIL-DU-POITOU;NOUVELLE AQUITAINE;87324095;FUTUROSCOPE;Poste de vente guichet;86360;Oui;Oui;Oui
FRANCE;1 PLACE JEAN MOULIN;ALFORTVILLE;ILE DE FRANCE;87681155;MAISONS ALFORT ALFORTVILLE;Poste de vente guichet;94700;Oui;Oui;Oui
FRANCE;ENSOA;ST MAIXENT;NOUVELLE AQUITAINE;87395384;BLSE ST MAIXENT CASERNE;Automates TGV-Intercités;79400;Oui;Non;Non
FRANCE;LE VERT DE MAISONS P GARE RUE DE NAPLES;MAISONS-ALFORT;ILE DE FRANCE;87681247;LE VERT DE MAISONS;Poste de vente guichet;94140;Oui;Oui;Oui
FRANCE;BASE AERIENNE 721;ST AGNANT;NOUVELLE AQUITAINE;87414078;BLSE ROCHEFORT ST AGNANT;Automates TGV-Intercités;17620;Oui;Non;Non
FRANCE;PLACE DU 19 MARS 1962 BOULEVARD DES COQUIBUS;ÉVRY;ILE DE FRANCE;87681395;LE BRAS DE FER;Poste de vente guichet;91000;Oui;Oui;Oui
FRANCE;PLACE PIERRE SÉMARD PLACE PIERRE SÉMARD;ROCHELLE;NOUVELLE AQUITAINE;87485003;LA ROCHELLE VILLE;Automates TGV-Intercités;17000;Oui;Non;Non
FRANCE;PLACE GALLIÉNI PLACE GALLIENI;MELUN;ILE DE FRANCE;87682005;MELUN;Poste de vente guichet;77000;Oui;Oui;Oui
FRANCE;PLACE PIERRE SÉMARD PLACE PIERRE SÉMARD;ROCHELLE;NOUVELLE AQUITAINE;87485003;LA ROCHELLE VILLE;Poste de vente guichet;17000;Oui;Oui;Oui
FRANCE;PLACE DE LA GARE;BRUNOY;ILE DE FRANCE;87682120;BRUNOY;Poste de vente guichet;91800;Oui;Oui;Oui
FRANCE;13B, AVENUE DU GENERAL LECLERC / CHATELAILLON AVENUE DES 4 SERGENTS;CHÂTELAILLON-PLAGE;NOUVELLE AQUITAINE;87485110;CHATELAILLON PLAGE;Automates TER;17340;Oui;Non;Non
FRANCE;PLACE PIERRE SÉMARD;MONTEREAU-FAULT-YONNE;ILE DE FRANCE;87682302;MONTEREAU;Poste de vente guichet;77130;Oui;Oui;Oui
FRANCE;PLACE PIERRE SÉMARD PLACE SÉMARD;NIORT;NOUVELLE AQUITAINE;87485300;NIORT;Poste de vente guichet;79000;Oui;Oui;Oui
FRANCE;1, PLACE LOUIS ARMAND;PARIS;ILE DE FRANCE;87686006;PARIS GARE DE LYON;Libre-Service Assisté;75012;Oui;Non;Non
FRANCE;RUE DE LA GARE  79270  SAINT-MAIXENT-L ECOLE RUE DE LA GARE;SAINT-MAIXENT-L'ÉCOLE;NOUVELLE AQUITAINE;87485490;ST MAIXENT DEUX SEVRES;Automates TER;79400;Oui;Non;Non
FRANCE;RUE GASTON TESSIER;PARIS;ILE DE FRANCE;87686170;ROSA PARKS VFE;Automates TGV-Intercités;75019;Oui;Non;Non
FRANCE;RUE DE LA GARE  79270  SAINT-MAIXENT-L ECOLE RUE DE LA GARE;SAINT-MAIXENT-L'ÉCOLE;NOUVELLE AQUITAINE;87485490;ST MAIXENT DEUX SEVRES;Automates TGV-Intercités;79400;Oui;Non;Non
FRANCE;PL PIERRE SEMARD;ARGENTEUIL;ILE DE FRANCE;87689208;ARGENTEUIL GARE ECOLE;Poste de vente guichet;95100;Oui;Oui;Oui
FRANCE;PARTHENAY GARE;PARTHENAY;NOUVELLE AQUITAINE;87487173;PARTHENAY;Poste de vente guichet;79200;Oui;Oui;Oui
FRANCE;EPINAY VILLETANEUSE GARE;EPINAY-SUR-SEINE;ILE DE FRANCE;87697318;VILLETANEUSE UNIVERSITE;Poste de vente guichet;93800;Oui;Oui;Oui
FRANCE;BOULEVARD CLEMENCEAU  79049  BRESSUIRE;BRESSUIRE;NOUVELLE AQUITAINE;87487249;BRESSUIRE;Automates TER;79300;Oui;Non;Non
FRANCE;LA COURNEUVE DUGNY GARE;COURNEUVE;ILE DE FRANCE;87697342;DUGNY LA COURNEUVE;Poste de vente guichet;93120;Oui;Oui;Oui
FRANCE;BOULEVARD CLEMENCEAU  79049  BRESSUIRE;BRESSUIRE;NOUVELLE AQUITAINE;87487249;BRESSUIRE;Poste de vente guichet;79300;Oui;Oui;Oui
FRANCE;13 RUE D'AMSTERDAM;PARIS;ILE DE FRANCE;87727982;PARIS ST LAZARE NORMANDIE;Poste de vente guichet;75008;Oui;Oui;Oui
FRANCE;BV DE SAINTES PLACE PIERRE SÉMARD;SAINTES;NOUVELLE AQUITAINE;87491001;SAINTES;Automates TGV-Intercités;17100;Oui;Non;Non
FRANCE;1 AVENUE DU GÉNÉRAL DE GAULLE;GENNEVILLIERS;ILE DE FRANCE;87746578;CRC TN COMDATA GENNEVILLIERS;Poste de vente guichet;92230;Oui;Oui;Oui
FRANCE;PONS GARE;PONS;NOUVELLE AQUITAINE;87491100;PONS;Automates TER;17800;Oui;Non;Non
FRANCE;PONT SAINTE DÉVOTE  35 PONT SAINTE-DÉVOTE;MONACO;PROVENCE-ALPES-COTE d'AZUR;87756403;MONACO MONTE CARLO;Poste de vente guichet;98000;Oui;Oui;Oui
FRANCE;MONTENDRE GARE;MONTENDRE;NOUVELLE AQUITAINE;87491183;MONTENDRE;Automates TER;17130;Oui;Non;Non
FRANCE;GARE SNCF - 76470  LE TREPORT PLACE PIERRE SEMARD;TRÉPORT;NORMANDIE;87317529;LE TREPORT MERS;Poste de vente guichet;76470;Oui;Oui;Oui
FRANCE;AVENUE PIERRE SÉMARD RUE PIERRE SÉMARD;SAINT-YZAN-DE-SOUDIAC;NOUVELLE AQUITAINE;87491209;ST MARIENS ST YZAN;Automates TER;33920;Oui;Oui;Non
FRANCE;GARE SNCF - 27130  VERNEUIL SUR AVRE PLACE DE LA GARE;VERNEUIL D'AVRE ET D'ITON;NORMANDIE;87393595;VERNEUIL SUR AVRE;Poste de vente guichet;27130;Oui;Oui;Oui
FRANCE;GARE SNCF - 33240  ST ANDRE DE CUBZAC 32, AVENUE DE LA GARE;SAINT-ANDRÉ-DE-CUBZAC;NOUVELLE AQUITAINE;87491241;ST ANDRE DE CUBZAC;Automates TER;33240;Oui;Oui;Non
FRANCE;PLACE BERNARD TISSOT;ROUEN;NORMANDIE;87411017;ROUEN RIVE DROITE;Automates TGV-Intercités;76000;Oui;Non;Non
FRANCE;2 BOULEVARD PONT ACHARD;POITIERS;NOUVELLE AQUITAINE;87575001;POITIERS;Poste de vente guichet;86000;Oui;Oui;Oui
FRANCE;1 RUE PIERRE SAINT-GEORGES;SAINT-AUBIN-LÈS-ELBEUF;NORMANDIE;87411173;ELBEUF ST AUBIN;Automates TER;76410;Oui;Oui;Non
FRANCE;2 BOULEVARD SADI CARNOT;CHÂTELLERAULT;NOUVELLE AQUITAINE;87575142;CHATELLERAULT;Automates TER;86100;Oui;Non;Non
FRANCE;MAROMME P GARE 39 RUE DE LA GARE;MAROMME;NORMANDIE;87411249;MAROMME;Automates TER;76960;Oui;Non;Non
FRANCE;2 BOULEVARD SADI CARNOT;CHÂTELLERAULT;NOUVELLE AQUITAINE;87575142;CHATELLERAULT;Automates TGV-Intercités;86100;Oui;Non;Non
FRANCE;GARE SNCF - 76360  BARENTIN 97 AVENUE DE LA PORTE OCÉANE;BARENTIN;NORMANDIE;87411264;BARENTIN;Automates TER;76360;Oui;Oui;Non
FRANCE;130, AVENUE GENERAL DE GAULLE;MONTMORILLON;NOUVELLE AQUITAINE;87575480;MONTMORILLON;Poste de vente guichet;86500;Oui;Oui;Oui
FRANCE;1 RUE CHARLES LAFFITTE - 76600  LE HAVRE 12 RUE MAGELLAN;HAVRE;NORMANDIE;87413013;LE HAVRE;Poste de vente guichet;76050;Oui;Oui;Oui
FRANCE;GARE SNCF - 33250  PAUILLAC;PAUILLAC;NOUVELLE AQUITAINE;87581256;PAUILLAC;Automates TER;33250;Oui;Oui;Non
FRANCE;PLACE DE LA GARE HAMEAU DE LA GARE;GODERVILLE;NORMANDIE;87413344;BREAUTE BEUZEVILLE;Automates TGV-Intercités;76110;Oui;Non;Non
FRANCE;GARE SNCF - 33250  PAUILLAC;PAUILLAC;NOUVELLE AQUITAINE;87581256;PAUILLAC;Poste de vente guichet;33250;Oui;Oui;Oui
FRANCE;PLACE DE LA GARE PLACE DE LA GARE;FÉCAMP;NORMANDIE;87413542;FECAMP;Automates TER;76400;Oui;Oui;Non
FRANCE;ALOUETTE FRANCE GARE RUE MARTIN LUTHER KING;PESSAC;NOUVELLE AQUITAINE;87581793;PESSAC ALOUETTE;Automates TER;33600;Oui;Oui;Non
FRANCE;GARE SNCF - 76720  AUFFAY 3 PLACE MICHEL HOLLARD;AUFFAY;NORMANDIE;87415158;AUFFAY;Automates TER;76720;Oui;Oui;Non
FRANCE;107, RUE DE LA GARE;LABOUHEYRE;NOUVELLE AQUITAINE;87582551;LABOUHEYRE;Poste de vente guichet;40210;Oui;Oui;Oui
FRANCE;PLACE DE LA GARE;VERNON;NORMANDIE;87415604;VERNON - GIVERNY;Automates TER;27200;Oui;Oui;Non
FRANCE;GARE SNCF - 33470  LE TEICH RUE DE L'INDUSTRIE;TEICH;NOUVELLE AQUITAINE;87582601;LE TEICH;Automates TER;33470;Oui;Oui;Non
FRANCE;15, PLACE DE LA GARE;CAEN;NORMANDIE;87444000;CAEN;Automates TER;14000;Oui;Non;Non
FRANCE;GARE SNCF - 33470  LE TEICH RUE DE L'INDUSTRIE;TEICH;NOUVELLE AQUITAINE;87582601;LE TEICH;Poste de vente guichet;33470;Oui;Oui;Oui
FRANCE;15, PLACE DE LA GARE;CAEN;NORMANDIE;87444000;CAEN;Automates TGV-Intercités;14000;Oui;Non;Non
FRANCE;GARE SNCF - 33470  GUJAN MESTRAS AVENUE DE LA GARE;GUJAN-MESTRAS;NOUVELLE AQUITAINE;87582619;GUJAN MESTRAS;Automates TER;33470;Oui;Oui;Non
FRANCE;GARE SNCF - 14400  BAYEUX PLACE DE LA GARE;BAYEUX;NORMANDIE;87444067;BAYEUX;Poste de vente guichet;14400;Oui;Oui;Oui
FRANCE;GARE SNCF AVENUE DE LATTRE DE TASSIGNY;GUJAN-MESTRAS;NOUVELLE AQUITAINE;87582635;LA HUME;Automates TER;33470;Oui;Oui;Non
FRANCE;PLACE PIERRE SÉMARD PLACE PIERRE SÉMARD;LISIEUX;NORMANDIE;87444265;LISIEUX;Automates TER;14100;Oui;Oui;Non
FRANCE;SAINT MEDARD D EYRANS GARE;SAINT-MÉDARD-D'EYRANS;NOUVELLE AQUITAINE;87582692;ST MEDARD D'EYRANS;Automates TER;33650;Oui;Oui;Non
FRANCE;PLACE PIERRE SÉMARD PLACE PIERRE SÉMARD;LISIEUX;NORMANDIE;87444265;LISIEUX;Poste de vente guichet;14100;Oui;Oui;Oui
FRANCE;ARBANATS GARE;ARBANATS;NOUVELLE AQUITAINE;87582726;ARBANATS;Automates TER;33640;Oui;Oui;Non
FRANCE;GARE, 14130 PONT L EVEQUE RUE DE LA GARE;PONT-L'ÉVÊQUE;NORMANDIE;87444349;PONT L'EVEQUE;Automates TER;14130;Oui;Oui;Non
FRANCE;4 PLACE DE LA GARE;ANGOULÊME;NOUVELLE AQUITAINE;87583005;ANGOULEME;Automates TGV-Intercités;16000;Oui;Non;Non
FRANCE;GARE SNCF - 61200  ARGENTAN PLACE PIERRE SÉMARD;ARGENTAN;NORMANDIE;87444539;ARGENTAN;Automates TGV-Intercités;61200;Oui;Non;Non
FRANCE;RUFFEC (CHARENTE) GARE BOULEVARD DE VERDUN;RUFFEC;NOUVELLE AQUITAINE;87583849;RUFFEC CHARENTE;Automates TER;16700;Oui;Non;Non
FRANCE;PLACE DE LA RÉSISTANCE;ALENÇON;NORMANDIE;87444711;ALENCON;Automates TER;61000;Oui;Oui;Non
FRANCE;37 RUE GAMBETTA  33108  CASTILLON-LA-BATAILLE 37 AVENUE GAMBETTA;CASTILLON-LA-BATAILLE;NOUVELLE AQUITAINE;87584136;CASTILLON;Automates TER;33350;Oui;Oui;Non
FRANCE;CHERBOURG GARE AVENUE JEAN-FRANÇOIS MILLET;CHERBOURG-EN-COTENTIN;NORMANDIE;87444877;CHERBOURG;Automates TGV-Intercités;50100;Oui;Non;Non
FRANCE;37 RUE GAMBETTA  33108  CASTILLON-LA-BATAILLE 37 AVENUE GAMBETTA;CASTILLON-LA-BATAILLE;NOUVELLE AQUITAINE;87584136;CASTILLON;Poste de vente guichet;33350;Oui;Oui;Oui
FRANCE;"RUE DE LA GARE
PLACE GUY FONTENELLE";COUTANCES;NORMANDIE;87447110;COUTANCES;Automates TGV-Intercités;50200;Oui;Non;Non
FRANCE;VELINES GARE;VÉLINES;NOUVELLE AQUITAINE;87584177;VELINES;Automates TER;24230;Oui;Oui;Non
FRANCE;11 BOULEVARD DE VERDUN;CARENTAN LES MARAIS;NORMANDIE;87447243;CARENTAN;Automates TER;50500;Oui;Oui;Non
FRANCE;GARDONNE GARE;GARDONNE;NOUVELLE AQUITAINE;87584235;GARDONNE;Automates TER;24680;Oui;Oui;Non
FRANCE;11 BOULEVARD DE VERDUN;CARENTAN LES MARAIS;NORMANDIE;87447243;CARENTAN;Automates TGV-Intercités;50500;Oui;Non;Non
FRANCE;GARE SNCF - 24150  LALINDE;LALINDE;NOUVELLE AQUITAINE;87584441;LALINDE;Poste de vente guichet;24150;Oui;Oui;Oui
FRANCE;PLACE DE LA GARE;VALOGNES;NORMANDIE;87447284;VALOGNES;Poste de vente guichet;50700;Oui;Oui;Oui
FRANCE;SAINT DENIS DE PILE GARE;SAINT-DENIS-DE-PILE;NOUVELLE AQUITAINE;87584508;ST DENIS DE PILE;Automates TER;33910;Oui;Oui;Non
FRANCE;GARE SNCF - 14500  VIRE PLACE DE LA GARE;VIRE NORMANDIE;NORMANDIE;87448159;VIRE;Automates TER;14500;Oui;Oui;Non
FRANCE;PLACE MARCEL GASTON GAUTHIER;TONNEINS;NOUVELLE AQUITAINE;87586651;TONNEINS;Automates TER;47400;Oui;Oui;Non
FRANCE;0;0;NORMANDIE;87461632;ESPACE BILL TER HTE NORMANDIE;Automates TER;0;Oui;Oui;Non
FRANCE;PLACE DE LA GARE PLACE DE LA GARE;SOUTERRAINE;NOUVELLE AQUITAINE;87592378;LA SOUTERRAINE;Automates TER;23300;Oui;Oui;Non
FRANCE;66 AV JEAN JAURES;CENON;NOUVELLE AQUITAINE;87420596;CENON VENTE;Automates TER;33150;Oui;Non;Non
FRANCE;PLACE DE LA GARE PLACE DE LA GARE;SOUTERRAINE;NOUVELLE AQUITAINE;87592378;LA SOUTERRAINE;Poste de vente guichet;23300;Oui;Oui;Oui
FRANCE;PARVIS ARMAND LOUIS;BORDEAUX;NOUVELLE AQUITAINE;87453506;PLATEF BILLETTIQUE AQUITAINE;Automates TER;33800;Oui;Oui;Non
FRANCE;AVENUE DE LA GARE;BELLAC;NOUVELLE AQUITAINE;87592485;BELLAC;Poste de vente guichet;87300;Oui;Oui;Oui
FRANCE;PLACE PIERRE SÉMARD PLACE PIERRE SÉMARD;ROCHELLE;NOUVELLE AQUITAINE;87485003;LA ROCHELLE VILLE;Automates TER;17000;Oui;Non;Non
FRANCE;GARE D AIXE SUR VIENNE - 87700  AIXE SUR VIENNE;AIXE-SUR-VIENNE;NOUVELLE AQUITAINE;87592667;AIXE SUR VIENNE;Poste de vente guichet;87700;Oui;Oui;Oui
FRANCE;ANGOULINS SUR MER GARE;ANGOULINS;NOUVELLE AQUITAINE;87485102;ANGOULINS SUR MER;Automates TER;17690;Oui;Non;Non
FRANCE;AVENUE PAUL VAILLANT COUTURIER;SAINT-JUNIEN;NOUVELLE AQUITAINE;87592709;ST JUNIEN;Poste de vente guichet;87200;Oui;Oui;Oui
FRANCE;SAINT LAURENT DE LA PREE GARE;SAINT-LAURENT-DE-LA-PRÉE;NOUVELLE AQUITAINE;87485136;ST LAURENT-FOURAS;Automates TER;17450;Oui;Non;Non
FRANCE;GARE SNCF - 87800  NEXON;NEXON;NOUVELLE AQUITAINE;87592725;NEXON;Poste de vente guichet;87800;Oui;Oui;Oui
FRANCE;PLACE FRANCOISE DORLEAC  17299  ROCHEFORT PLACE FRANÇOIS DORLEAC;ROCHEFORT;NOUVELLE AQUITAINE;87485144;ROCHEFORT;Automates TGV-Intercités;17300;Oui;Non;Non
FRANCE;AVENUE DE LA GARE;CHABANAIS;NOUVELLE AQUITAINE;87592873;CHABANAIS;Automates TER;16150;Oui;Non;Non
FRANCE;MAUZE GARE;MAUZÉ-SUR-LE-MIGNON;NOUVELLE AQUITAINE;87485250;MAUZE;Automates TER;79210;Oui;Non;Non
FRANCE;AVENUE JEAN JAURÈS  AVENUE JEAN JAURÈS;BRIVE-LA-GAILLARDE;NOUVELLE AQUITAINE;87594002;BRIVE LA GAILLARDE;Automates TER;19100;Oui;Oui;Non
